"","year","airport","airport_name","state","region","latitude","longitude","delay_type","delay_prop","delay_curr","delay_trend","delay_likely","delay_comp"
"640",2013,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Weather",0.0049862330849634,23,"decreased","NAS","worse"
"641",2013,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Weather",0.00339450054025858,16,"decreased","Previous Flight","better"
"642",2013,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Weather",0.00807061089912199,22,"decreased","NAS","worse"
"643",2013,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Weather",0.00277450149692143,17,"decreased","Previous Flight","better"
"644",2013,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Weather",0.00412133700230832,19,"generally remained steady","Previous Flight","worse"
"645",2013,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Weather",0.00420192848689444,15,"decreased","Previous Flight","worse"
"646",2013,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Weather",0.00635500895465553,22,"increased","NAS","worse"
"647",2013,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Weather",0.00405775089486353,13,"decreased","Previous Flight","better"
"648",2013,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Weather",0.00496285649443982,19,"generally remained steady","Previous Flight","worse"
"649",2014,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Weather",0.00448221132267293,16,"decreased","NAS","worse"
"650",2014,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Weather",0.00689632107023411,23,"generally remained steady","NAS","better"
"651",2014,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Weather",0.00636281578512852,18,"generally remained steady","Previous Flight","better"
"652",2014,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Weather",0.00433411131698974,16,"decreased","NAS","better"
"653",2014,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Weather",0.00632965669378188,19,"generally remained steady","NAS","better"
"654",2014,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Weather",0.00599378757246716,21,"increased","Previous Flight","better"
"655",2014,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Weather",0.00777604110524236,22,"increased","Previous Flight","better"
"656",2014,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Weather",0.00507331295289855,18,"decreased","NAS","better"
"657",2014,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Weather",0.00695144207521565,21,"generally remained steady","NAS","worse"
"658",2014,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Weather",0.0055209105803225,20,"generally remained steady","Previous Flight","worse"
"659",2014,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Weather",0.00627405515539358,22,"increased","NAS","better"
"660",2014,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Weather",0.00571745400298359,23,"decreased","NAS","worse"
"661",2014,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Weather",0.00524551649666565,19,"decreased","Previous Flight","worse"
"662",2014,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Weather",0.00660783721799938,21,"increased","Previous Flight","worse"
"663",2014,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Weather",0.0065616027678903,20,"generally remained steady","Previous Flight","worse"
"664",2014,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Weather",0.00835578205157179,18,"increased","Previous Flight","better"
"665",2014,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Weather",0.00676043148844054,20,"decreased","NAS","worse"
"666",2014,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Weather",0.00551675109696616,18,"decreased","NAS","better"
"667",2014,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Weather",0.00588533529127244,23,"decreased","NAS","worse"
"668",2014,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Weather",0.0041106986162673,16,"decreased","Previous Flight","better"
"669",2014,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Weather",0.00781703582659325,22,"decreased","NAS","worse"
"670",2014,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Weather",0.00329808183665075,17,"decreased","Previous Flight","better"
"671",2014,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Weather",0.00473700672470417,19,"generally remained steady","Previous Flight","worse"
"672",2014,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Weather",0.00414589503504351,15,"decreased","Previous Flight","worse"
"673",2014,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Weather",0.00820377150458705,22,"increased","NAS","worse"
"674",2014,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Weather",0.00360700274436852,13,"decreased","Previous Flight","better"
"675",2014,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Weather",0.00713528260299943,19,"generally remained steady","Previous Flight","worse"
"676",2015,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Weather",0.0054082608228596,16,"decreased","NAS","worse"
"677",2015,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Weather",0.00822798124008552,23,"generally remained steady","NAS","better"
"678",2015,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Weather",0.00761707564209877,18,"generally remained steady","Previous Flight","better"
"679",2015,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Weather",0.00529411764705882,16,"decreased","NAS","better"
"680",2015,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Weather",0.00872772718273609,19,"generally remained steady","NAS","better"
"681",2015,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Weather",0.00729472627011048,21,"increased","Previous Flight","better"
"682",2015,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Weather",0.00901744081779053,22,"increased","Previous Flight","better"
"683",2015,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Weather",0.00603252641069697,18,"decreased","NAS","better"
"684",2015,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Weather",0.00723480823108878,21,"generally remained steady","NAS","worse"
"685",2015,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Weather",0.00849886081193041,20,"generally remained steady","Previous Flight","worse"
"686",2015,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Weather",0.00799765306995563,22,"increased","NAS","better"
"687",2015,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Weather",0.00538331223834096,23,"decreased","NAS","worse"
"688",2015,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Weather",0.00575309261116683,19,"decreased","Previous Flight","worse"
"689",2015,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Weather",0.00814505226679868,21,"increased","Previous Flight","worse"
"690",2015,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Weather",0.00631265187105135,20,"generally remained steady","Previous Flight","worse"
"691",2015,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Weather",0.0105576620734301,18,"increased","Previous Flight","better"
"692",2015,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Weather",0.00770583949203706,20,"decreased","NAS","worse"
"693",2015,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Weather",0.00652609249045397,18,"decreased","NAS","better"
"694",2015,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Weather",0.00703409203201687,23,"decreased","NAS","worse"
"695",2015,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Weather",0.00446077178635318,16,"decreased","Previous Flight","better"
"696",2015,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Weather",0.00703187928980657,22,"decreased","NAS","worse"
"697",2015,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Weather",0.00502976631589348,17,"decreased","Previous Flight","better"
"698",2015,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Weather",0.0058935962669057,19,"generally remained steady","Previous Flight","worse"
"699",2015,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Weather",0.00551868327402135,15,"decreased","Previous Flight","worse"
"700",2015,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Weather",0.00789042531438503,22,"increased","NAS","worse"
"701",2015,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Weather",0.00474040803897686,13,"decreased","Previous Flight","better"
"702",2015,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Weather",0.0061658820271393,19,"generally remained steady","Previous Flight","worse"
"703",2003,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"NAS",0.112918347217656,16,"decreased","NAS","worse"
"704",2003,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"NAS",0.0731492502135934,23,"generally remained steady","NAS","better"
"705",2003,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"NAS",0.0560363217065437,18,"generally remained steady","Previous Flight","better"
"706",2003,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"NAS",0.0717718450524411,16,"decreased","NAS","better"
"707",2003,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"NAS",0.0766391208225117,19,"generally remained steady","NAS","better"
"708",2003,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"NAS",0.0471445932338746,21,"increased","Previous Flight","better"
"709",2003,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"NAS",0.0605127526614693,22,"increased","Previous Flight","better"
"710",2003,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"NAS",0.0635008535418962,18,"decreased","NAS","better"
"711",2003,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"NAS",0.0797591374163068,21,"generally remained steady","NAS","worse"
"712",2003,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"NAS",0.0708957491568438,20,"generally remained steady","Previous Flight","worse"
"713",2003,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"NAS",0.0825856750892169,22,"increased","NAS","better"
"714",2003,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"NAS",0.0805657413485886,23,"decreased","NAS","worse"
"715",2003,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"NAS",0.0614978593630872,19,"decreased","Previous Flight","worse"
"716",2003,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"NAS",0.0493103003836298,21,"increased","Previous Flight","worse"
"717",2003,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"NAS",0.0679146623581684,20,"generally remained steady","Previous Flight","worse"
"718",2003,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"NAS",0.06117578125,18,"increased","Previous Flight","better"
"719",2003,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"NAS",0.100567134831461,20,"decreased","NAS","worse"
"720",2003,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"NAS",0.0751387613869077,18,"decreased","NAS","better"
"721",2003,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"NAS",0.158108116818837,23,"decreased","NAS","worse"
"722",2003,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"NAS",0.0450810908217203,16,"decreased","Previous Flight","better"
"723",2003,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"NAS",0.123224112252097,22,"decreased","NAS","worse"
"724",2003,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"NAS",0.0439670865501829,17,"decreased","Previous Flight","better"
"725",2003,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"NAS",0.0504156007633898,19,"generally remained steady","Previous Flight","worse"
"726",2003,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"NAS",0.0618550674669717,15,"decreased","Previous Flight","worse"
"727",2003,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"NAS",0.109298966230186,22,"increased","NAS","worse"
"728",2003,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"NAS",0.0433690619563763,13,"decreased","Previous Flight","better"
